,country_name,country_code,year,growth
8842,Norway,NOR,2007,2.9850548369803103
8843,Nepal,NPL,2007,3.4115602756926204
8844,New Zealand,NZL,2007,3.76041808709601
8845,OECD members,OED,2007,2.5116006639187995
8846,Oman,OMN,2007,4.452694303695151
8847,Other small states,OSS,2007,9.93644795116029
8848,Pakistan,PAK,2007,4.832817277170849
8849,Panama,PAN,2007,11.9839853947871
8850,Peru,PER,2007,8.518387769095499
8851,Philippines,PHL,2007,6.616662284181861
8852,Palau,PLW,2007,0.926833557869159
8853,Papua New Guinea,PNG,2007,11.0977804439112
8854,Poland,POL,2007,7.03480198719726
8855,Pre-demographic dividend,PRE,2007,6.5811633628314805
8856,Puerto Rico,PRI,2007,-1.1628068635246498
8857,Portugal,PRT,2007,2.49200244642201
8858,Paraguay,PRY,2007,5.42162287218237
8859,West Bank and Gaza,PSE,2007,6.590593543908451
8860,Pacific island small states,PSS,2007,1.2943698716681398
8861,Post-demographic dividend,PST,2007,2.4590128033700602
8862,Qatar,QAT,2007,17.9856567913966
8863,Romania,ROU,2007,6.86375738198149
8864,Russian Federation,RUS,2007,8.5350802093854
8865,Rwanda,RWA,2007,7.6815649835847495
8866,South Asia,SAS,2007,7.3319687968485905
8867,Saudi Arabia,SAU,2007,1.8471302516113202
8868,Sudan,SDN,2007,11.521910033371197
8869,Senegal,SEN,2007,4.93848508271564
8870,Singapore,SGP,2007,9.11152714756238
8871,Solomon Islands,SLB,2007,7.32000126370325
8872,Sierra Leone,SLE,2007,8.05814515228806
8873,El Salvador,SLV,2007,1.86057914529192
8874,San Marino,SMR,2007,7.1302298173246905
8875,Serbia,SRB,2007,5.888760078422519
8876,Sub-Saharan Africa (excluding high income),SSA,2007,6.61554840555678
8877,Sub-Saharan Africa,SSF,2007,6.61849335048686
8878,Small states,SST,2007,8.45379692728881
8879,Sao Tome and Principe,STP,2007,3.25360491375184
8880,Suriname,SUR,2007,5.098945585273969
8881,Slovak Republic,SVK,2007,10.7995770486887
8882,Slovenia,SVN,2007,6.94164566907808
8883,Sweden,SWE,2007,3.4049488952352402
8884,Eswatini,SWZ,2007,4.43537557686975
8885,Seychelles,SYC,2007,10.4214361107185
8886,Syrian Arab Republic,SYR,2007,5.69999999644881
8887,Chad,TCD,2007,3.2714995788864303
8888,East Asia & Pacific (IDA & IBRD countries),TEA,2007,12.1643061999177
8889,Europe & Central Asia (IDA & IBRD countries),TEC,2007,7.554713478754519
8890,Togo,TGO,2007,2.29045388913009
8891,Thailand,THA,2007,5.43509256989793
8892,Tajikistan,TJK,2007,7.760141093474389
8893,Turkmenistan,TKM,2007,11.05929947045
8894,Latin America & the Caribbean (IDA & IBRD countries),TLA,2007,5.66751132793009
8895,Timor-Leste,TLS,2007,5.17675951657728
8896,Middle East & North Africa (IDA & IBRD countries),TMN,2007,6.09696496891421
8897,Tonga,TON,2007,-4.1657757218319205
8898,South Asia (IDA & IBRD),TSA,2007,7.3319687968485905
8899,Sub-Saharan Africa (IDA & IBRD countries),TSS,2007,6.61849335048687
8900,Trinidad and Tobago,TTO,2007,4.75418997986448
8901,Tunisia,TUN,2007,6.70962039184595
8902,Turkey,TUR,2007,5.03044145411862
8903,Tuvalu,TUV,2007,6.3505648750427905
8904,Tanzania,TZA,2007,6.76853520182374
8905,Uganda,UGA,2007,8.41242596550525
8906,Ukraine,UKR,2007,7.59346964859691
8907,Upper middle income,UMC,2007,8.87395256446193
8908,Uruguay,URY,2007,6.541510847714901
8909,United States,USA,2007,1.77857023965289
8910,Uzbekistan,UZB,2007,9.92115384822563
8911,St. Vincent and the Grenadines,VCT,2007,3.3425600908776802
8912,"Venezuela, RB",VEN,2007,8.753578807858501
8913,Virgin Islands (U.S.),VIR,2007,4.03545602985771
8914,Vietnam,VNM,2007,7.129504483963231
8915,Vanuatu,VUT,2007,5.17351325777055
8916,World,WLD,2007,4.181503911090529
8917,Samoa,WSM,2007,6.32264176336442
8918,Kosovo,XKX,2007,7.2860829859043
8919,"Yemen, Rep.",YEM,2007,3.33842795605096
8920,South Africa,ZAF,2007,5.36047589053663
8921,Zambia,ZMB,2007,8.35243624447408
8922,Zimbabwe,ZWE,2007,-3.65332704339629
8923,Aruba,ABW,2008,-0.0907077535176768
8924,Afghanistan,AFG,2008,3.9249838228452303
8925,Angola,AGO,2008,11.1661383338427
8926,Albania,ALB,2008,7.50000000000016
8927,Andorra,AND,2008,-8.59000378676674
8928,Arab World,ARB,2008,5.819091293357049
8929,United Arab Emirates,ARE,2008,3.1918362761038397
8930,Argentina,ARG,2008,4.05723310346406
8931,Armenia,ARM,2008,6.90000000168229
8932,American Samoa,ASM,2008,-2.61348005502062
8933,Antigua and Barbuda,ATG,2008,-0.0301330097773302
8934,Australia,AUS,2008,3.6577667597209103
8935,Austria,AUT,2008,1.4604251931814098
8936,Azerbaijan,AZE,2008,10.7724207826314
8937,Burundi,BDI,2008,4.861712995077499
8938,Belgium,BEL,2008,0.78317303775475
8939,Benin,BEN,2008,4.88989863684026
8940,Burkina Faso,BFA,2008,7.294498150072969
8941,Bangladesh,BGD,2008,6.01378975923306
8942,Bulgaria,BGR,2008,6.02188340210856
8943,Bahrain,BHR,2008,6.245128341384669
8944,"Bahamas, The",BHS,2008,-2.32396697254454
8945,Bosnia and Herzegovina,BIH,2008,5.426726600242279
8946,Belarus,BLR,2008,10.1999996042379
8947,Belize,BLZ,2008,3.2288556694527797
8948,Bermuda,BMU,2008,1.52789390961543
8949,Bolivia,BOL,2008,6.14849719501387
8950,Brazil,BRA,2008,5.094195447219559
8951,Barbados,BRB,2008,0.123206899586378
8952,Brunei Darussalam,BRN,2008,-1.93971463784671
8953,Bhutan,BTN,2008,4.768354225598
8954,Botswana,BWA,2008,6.24543736290877
8955,Central African Republic,CAF,2008,2.0541309620048502
8956,Canada,CAN,2008,1.00036097295921
8957,Central Europe and the Baltics,CEB,2008,3.75658656013687
8958,Switzerland,CHE,2008,2.1547018611349
8959,Chile,CHL,2008,3.52953055326518
8960,China,CHN,2008,9.65428937259927
8961,Cote d'Ivoire,CIV,2008,2.54284147624236
8962,Cameroon,CMR,2008,3.4888009190369202
8963,"Congo, Dem. Rep.",COD,2008,6.22589426869192
8964,"Congo, Rep.",COG,2008,5.57223323509915
8965,Colombia,COL,2008,3.2570484653930096
8966,Comoros,COM,2008,3.9999719914433998
8967,Cabo Verde,CPV,2008,6.65052052259701
8968,Costa Rica,CRI,2008,4.6495982328001295
8969,Caribbean small states,CSS,2008,1.24382925102495
8970,Cuba,CUB,2008,4.11682804164681
8971,Cayman Islands,CYM,2008,-0.35739856391720104
8972,Cyprus,CYP,2008,3.6467765157574905
8973,Czech Republic,CZE,2008,2.6822827244522403
8974,Germany,DEU,2008,1.0823154039190501
8975,Dominica,DMA,2008,7.12074190133816
8976,Denmark,DNK,2008,-0.512025221805743
8977,Dominican Republic,DOM,2008,3.20950426157955
8978,Algeria,DZA,2008,2.36013486105327
8979,East Asia & Pacific (excluding high income),EAP,2008,8.43466768097794
8980,Early-demographic dividend,EAR,2008,3.454234598391
8981,East Asia & Pacific,EAS,2008,3.5205350620885003
8982,Europe & Central Asia (excluding high income),ECA,2008,4.37692033275039
8983,Europe & Central Asia,ECS,2008,1.00658718729379
8984,Ecuador,ECU,2008,6.3571305999083
8985,"Egypt, Arab Rep.",EGY,2008,7.1562835622464
8986,Euro area,EMU,2008,0.43974345101767703
8987,Eritrea,ERI,2008,-9.78303003738117
8988,Spain,ESP,2008,1.11768686002978
8989,Estonia,EST,2008,-5.41945589002262
8990,Ethiopia,ETH,2008,10.788521685372501
8991,European Union,EUU,2008,0.483284579654409
8992,Fragile and conflict affected situations,FCS,2008,5.50693968838011
8993,Finland,FIN,2008,0.7206684874099242
8994,Fiji,FJI,2008,1.0327942153101801
8995,France,FRA,2008,0.19529476711906602
8996,"Micronesia, Fed. Sts.",FSM,2008,-2.2177242879281898
8997,Gabon,GAB,2008,-3.30843064878752
8998,United Kingdom,GBR,2008,-0.47254031742349395
8999,Georgia,GEO,2008,2.4181032879249797
9000,Ghana,GHA,2008,9.14979909377533
9001,Guinea,GIN,2008,4.13661615308007
9002,"Gambia, The",GMB,2008,5.73464194582797
9003,Guinea-Bissau,GNB,2008,3.20356730693297
9004,Equatorial Guinea,GNQ,2008,17.7991091333811
9005,Greece,GRC,2008,-0.33517255731206297
9006,Grenada,GRD,2008,0.9475426249077259
9007,Greenland,GRL,2008,6.1661327018619
9008,Guatemala,GTM,2008,3.28107981555104
9009,Guam,GUM,2008,1.7289220917822798
9010,Guyana,GUY,2008,1.9766470535546001
9011,High income,HIC,2008,0.351533782524044
9012,"Hong Kong SAR, China",HKG,2008,2.12794078106722
9013,Honduras,HND,2008,4.23160011009342
9014,Heavily indebted poor countries (HIPC),HPC,2008,6.054847862902651
9015,Croatia,HRV,2008,2.03646061684057
9016,Haiti,HTI,2008,0.8439443292861449
9017,Hungary,HUN,2008,0.855513037447025
9018,IBRD only,IBD,2008,5.54643652583744
9019,IDA & IBRD total,IBT,2008,5.533499412422191
9020,IDA total,IDA,2008,5.34201679260016
9021,IDA blend,IDB,2008,4.3892213169629
9022,Indonesia,IDN,2008,6.0137036000912305
9023,IDA only,IDX,2008,6.353243505076341
9024,Isle of Man,IMN,2008,4.6999999999999496
9025,India,IND,2008,3.0866993740887003
9026,Ireland,IRL,2008,-3.9359290675004703
9027,"Iran, Islamic Rep.",IRN,2008,0.250856553493108
9028,Iraq,IRQ,2008,8.22810710383277
9029,Iceland,ISL,2008,1.6589137461150603
9030,Israel,ISR,2008,2.9883954486906497
9031,Italy,ITA,2008,-1.05040283480383
9032,Jamaica,JAM,2008,-0.8117367032808149
9033,Jordan,JOR,2008,7.232408480357139
9034,Japan,JPN,2008,-1.09354060042271
9035,Kazakhstan,KAZ,2008,3.30000000000004
9036,Kenya,KEN,2008,0.232282745665941
9037,Kyrgyz Republic,KGZ,2008,8.40161595736801
9038,Cambodia,KHM,2008,6.691577474710781
9039,Kiribati,KIR,2008,-2.0914367581391202
9040,St. Kitts and Nevis,KNA,2008,6.4878539720842
9041,"Korea, Rep.",KOR,2008,2.8292231734122004
9042,Kuwait,KWT,2008,2.4798438329013397
9043,Latin America & Caribbean (excluding high income),LAC,2008,4.03681314139806
9044,Lao PDR,LAO,2008,7.82490276260828
9045,Lebanon,LBN,2008,9.24884224131053
9046,Liberia,LBR,2008,7.14568899817137
9047,Libya,LBY,2008,2.66735578975754
9048,St. Lucia,LCA,2008,5.311406017013581
9049,Latin America & Caribbean,LCN,2008,3.92004711740202
9050,Least developed countries: UN classification,LDC,2008,7.157494485557411
9051,Low income,LIC,2008,4.90194050583308
9052,Liechtenstein,LIE,2008,1.79808768644496
9053,Sri Lanka,LKA,2008,5.9500881450785
9054,Lower middle income,LMC,2008,4.68537248531851
9055,Low & middle income,LMY,2008,5.624412986107
9056,Lesotho,LSO,2008,6.7395336806474395
9057,Late-demographic dividend,LTE,2008,6.519620247016059
9058,Lithuania,LTU,2008,2.6280779606004505
9059,Luxembourg,LUX,2008,-1.2795855724345602
9060,Latvia,LVA,2008,-3.5476442246113504
9061,"Macao SAR, China",MAC,2008,3.3935935335062797
9062,Morocco,MAR,2008,5.923277685975929
9063,Monaco,MCO,2008,0.7318006800117021
9064,Moldova,MDA,2008,7.800000100239
9065,Madagascar,MDG,2008,7.12851353881621
9066,Maldives,MDV,2008,9.485332660578731
9067,Middle East & North Africa,MEA,2008,4.496333721567611
9068,Mexico,MEX,2008,1.14358458719401
9069,Marshall Islands,MHL,2008,-1.6448743334585902
9070,Middle income,MIC,2008,5.63529761663888
9071,North Macedonia,MKD,2008,5.472001390155981
9072,Mali,MLI,2008,4.77338272676239
9073,Malta,MLT,2008,3.3465127312984198
9074,Myanmar,MMR,2008,10.255305393015501
9075,Middle East & North Africa (excluding high income),MNA,2008,3.5226590311313397
9076,Montenegro,MNE,2008,7.19999999999985
9077,Mongolia,MNG,2008,8.90036794639215
9078,Northern Mariana Islands,MNP,2008,-11.070110701107
9079,Mozambique,MOZ,2008,6.87620544687803
9080,Mauritania,MRT,2008,1.07996716687546
9081,Mauritius,MUS,2008,5.3871682354838395
9082,Malawi,MWI,2008,7.639736774103921
9083,Malaysia,MYS,2008,4.83176988700149
9084,North America,NAC,2008,-0.16711075132256797
9085,Namibia,NAM,2008,2.64981200891683
9086,Niger,NER,2008,9.58769572693686
9087,Nigeria,NGA,2008,6.76447277795624
9088,Nicaragua,NIC,2008,3.43571693608078
9089,Netherlands,NLD,2008,1.6990607781359601
9090,Norway,NOR,2008,0.48079215424283506
9091,Nepal,NPL,2008,6.1046391423169
9092,Nauru,NRU,2008,34.419290658104
9093,New Zealand,NZL,2008,-1.5455264260918502
9094,OECD members,OED,2008,0.18579640065785002
9095,Oman,OMN,2008,8.19969581343223
9096,Other small states,OSS,2008,7.48495053106117
9097,Pakistan,PAK,2008,1.7014054654513002
9098,Panama,PAN,2008,9.855654851584632
9099,Peru,PER,2008,9.126568301464198
9100,Philippines,PHL,2008,4.15275684286497
9101,Palau,PLW,2008,-5.35536471880413
9102,Papua New Guinea,PNG,2008,-0.29427645788337
9103,Poland,POL,2008,4.24971146966232
9104,Pre-demographic dividend,PRE,2008,6.881421413883491
9105,Puerto Rico,PRI,2008,-1.8441342908143499
9106,Portugal,PRT,2008,0.19927224874733399
9107,Paraguay,PRY,2008,6.35912079325512
9108,West Bank and Gaza,PSE,2008,6.07929336101274
9109,Pacific island small states,PSS,2008,1.9833242459602298
9110,Post-demographic dividend,PST,2008,0.152836625723879
9111,Qatar,QAT,2008,17.6635563797622
9112,Romania,ROU,2008,8.259868784878321
9113,Russian Federation,RUS,2008,5.24795353229561
9114,Rwanda,RWA,2008,11.1672534012927
9115,South Asia,SAS,2008,3.2374905961637004
9116,Saudi Arabia,SAU,2008,6.249772754792991
9117,Sudan,SDN,2008,7.8019633343937995
9118,Senegal,SEN,2008,4.056375726909811
9119,Singapore,SGP,2008,1.78762022808476
9120,Solomon Islands,SLB,2008,7.094495142773059
9121,Sierra Leone,SLE,2008,5.39828520960737
9122,El Salvador,SLV,2008,2.12722506935543
9123,San Marino,SMR,2008,1.6501650165016601
9124,Serbia,SRB,2008,5.366683423997769
9125,Sub-Saharan Africa (excluding high income),SSA,2008,5.36046627555393
9126,Sub-Saharan Africa,SSF,2008,5.35444997895948
9127,Small states,SST,2008,6.222341328532389
9128,Sao Tome and Principe,STP,2008,8.186171817434731
9129,Suriname,SUR,2008,4.149342537029209
9130,Slovak Republic,SVK,2008,5.62977902491171
9131,Slovenia,SVN,2008,3.30013029911653
9132,Sweden,SWE,2008,-0.5570476276999301
9133,Eswatini,SWZ,2008,0.821663913800052
9134,Seychelles,SYC,2008,-2.14689265536721
9135,Chad,TCD,2008,3.05269153196825
9136,East Asia & Pacific (IDA & IBRD countries),TEA,2008,8.43531512256304
9137,Europe & Central Asia (IDA & IBRD countries),TEC,2008,4.31824274524342
9138,Togo,TGO,2008,4.06225282796197
9139,Thailand,THA,2008,1.7256679083397701
9140,Tajikistan,TJK,2008,7.910529187124769
9141,Turkmenistan,TKM,2008,14.7
9142,Latin America & the Caribbean (IDA & IBRD countries),TLA,2008,4.06478048707974
9143,Timor-Leste,TLS,2008,10.0036868624801
9144,Middle East & North Africa (IDA & IBRD countries),TMN,2008,3.5071084605085896
9145,Tonga,TON,2008,3.0995198686075
9146,South Asia (IDA & IBRD),TSA,2008,3.2374905961637004
9147,Sub-Saharan Africa (IDA & IBRD countries),TSS,2008,5.35444997895942
9148,Trinidad and Tobago,TTO,2008,3.3904213526482003
9149,Tunisia,TUN,2008,4.23777683573512
9150,Turkey,TUR,2008,0.845218619046648
9151,Tuvalu,TUV,2008,7.98326090455497
9152,Tanzania,TZA,2008,5.68641685987497
9153,Uganda,UGA,2008,8.7087519014194
9154,Ukraine,UKR,2008,2.30402877854763
9155,Upper middle income,UMC,2008,5.910092446916651
9156,Uruguay,URY,2008,7.17614466203757
9157,United States,USA,2008,-0.291621458693953
9158,Uzbekistan,UZB,2008,9.00000000029533
9159,St. Vincent and the Grenadines,VCT,2008,1.5844717927743701
9160,"Venezuela, RB",VEN,2008,5.2778541239878205
9161,Virgin Islands (U.S.),VIR,2008,0.941704035874437
9162,Vietnam,VNM,2008,5.66177120802432
9163,Vanuatu,VUT,2008,6.44852135815992
9164,World,WLD,2008,1.8023722417205301
9165,Samoa,WSM,2008,1.0090866576427
9166,Kosovo,XKX,2008,2.64481865284974
9167,"Yemen, Rep.",YEM,2008,3.64756947012633
9168,South Africa,ZAF,2008,3.1910467411567796
9169,Zambia,ZMB,2008,7.773895815423599
9170,Zimbabwe,ZWE,2008,-17.668946597618397
9171,Aruba,ABW,2009,-10.5197476066345
9172,Afghanistan,AFG,2009,21.390528405312
9173,Angola,AGO,2009,0.858712612806698
9174,Albania,ALB,2009,3.3499999999999797
9175,Andorra,AND,2009,-3.6906535095885302
9176,Arab World,ARB,2009,0.428013923293861
9177,United Arab Emirates,ARE,2009,-5.2429219066759005
9178,Argentina,ARG,2009,-5.91852507634947
9179,Armenia,ARM,2009,-14.149988640087098
9180,American Samoa,ASM,2009,-4.23728813559323
9181,Antigua and Barbuda,ATG,2009,-12.1075371126752
9182,Australia,AUS,2009,1.92272729288334
9183,Austria,AUT,2009,-3.7645804830808802
9184,Azerbaijan,AZE,2009,9.410653763976189
9185,Burundi,BDI,2009,3.81274693652152
9186,Belgium,BEL,2009,-2.2531746349459403
9187,Benin,BEN,2009,2.32930120963711
9188,Burkina Faso,BFA,2009,2.9620143713861204
9189,Bangladesh,BGD,2009,5.045124794177379
9190,Bulgaria,BGR,2009,-3.58614562510616
9191,Bahrain,BHR,2009,2.53977246949495
9192,"Bahamas, The",BHS,2009,-4.17526040073236
9193,Bosnia and Herzegovina,BIH,2009,-3.00275253730304
9194,Belarus,BLR,2009,0.19999523862237803
9195,Belize,BLZ,2009,0.670801476885075
9196,Bermuda,BMU,2009,-5.28417714947457
9197,Bolivia,BOL,2009,3.35700125894111
9198,Brazil,BRA,2009,-0.125811999603485
9199,Barbados,BRB,2009,-3.9729278368638505
9200,Brunei Darussalam,BRN,2009,-1.76453554132601
9201,Bhutan,BTN,2009,6.65722379603399
9202,Botswana,BWA,2009,-7.6523102025347605
9203,Central African Republic,CAF,2009,1.7092392199805901
9204,Canada,CAN,2009,-2.94958764276713
9205,Central Europe and the Baltics,CEB,2009,-3.50147201831325
9206,Switzerland,CHE,2009,-2.2221071209744703
9207,Chile,CHL,2009,-1.5642394429907
9208,China,CHN,2009,9.399813171415358
9209,Cote d'Ivoire,CIV,2009,3.2514537186760197
9210,Cameroon,CMR,2009,2.1986641019343303
9211,"Congo, Dem. Rep.",COD,2009,2.8550640101148397
9212,"Congo, Rep.",COG,2009,7.468942484076919
9213,Colombia,COL,2009,1.20542209549302
9214,Comoros,COM,2009,3.2001131115091
9215,Cabo Verde,CPV,2009,-1.27042596756841
9216,Costa Rica,CRI,2009,-0.9705483126544291
9217,Caribbean small states,CSS,2009,-3.55053252150729
9218,Cuba,CUB,2009,1.4513054307407
9219,Cayman Islands,CYM,2009,-7.20049456050032
9220,Cyprus,CYP,2009,-2.0152411292347403
9221,Czech Republic,CZE,2009,-4.802572091286139
9222,Germany,DEU,2009,-5.61886043465857
9223,Dominica,DMA,2009,-1.16975715418296
9224,Denmark,DNK,2009,-4.906525558097091
9225,Dominican Republic,DOM,2009,0.946155167790636
9226,Algeria,DZA,2009,1.63224383752232
9227,East Asia & Pacific (excluding high income),EAP,2009,7.69731146457208
9228,Early-demographic dividend,EAR,2009,0.638802711257469
9229,East Asia & Pacific,EAS,2009,1.39199759344393
9230,Europe & Central Asia (excluding high income),ECA,2009,-5.991199019701201
9231,Europe & Central Asia,ECS,2009,-4.46946890569971
9232,Ecuador,ECU,2009,0.566491592100093
9233,"Egypt, Arab Rep.",EGY,2009,4.673599799753459
9234,Euro area,EMU,2009,-4.5175839802405395
9235,Eritrea,ERI,2009,3.8765015602821804
9236,Spain,ESP,2009,-3.5737514486915694
9237,Estonia,EST,2009,-14.724403905959802
9238,Ethiopia,ETH,2009,8.802553197825631
9239,European Union,EUU,2009,-4.34874437411246
9240,Fragile and conflict affected situations,FCS,2009,4.58158486523486
9241,Finland,FIN,2009,-8.269036558271049
9242,Fiji,FJI,2009,-1.38603748453062
9243,France,FRA,2009,-2.9413410579594905
9244,"Micronesia, Fed. Sts.",FSM,2009,1.17719274314554
9245,Gabon,GAB,2009,0.130331119816617
9246,United Kingdom,GBR,2009,-4.1877594383223995
9247,Georgia,GEO,2009,-3.65010078377811
9248,Ghana,GHA,2009,4.84448688878074
9249,Guinea,GIN,2009,-1.11763859460218
9250,"Gambia, The",GMB,2009,6.449695857628241
9251,Guinea-Bissau,GNB,2009,3.36897495773184
9252,Equatorial Guinea,GNQ,2009,1.34335628806097
9253,Greece,GRC,2009,-4.300733666628201
9254,Grenada,GRD,2009,-6.613281347995451
9255,Greenland,GRL,2009,0.865952328886948
9256,Guatemala,GTM,2009,0.526043017746275
9257,Guam,GUM,2009,0.314729332773808
9258,Guyana,GUY,2009,3.5521582636585496
9259,High income,HIC,2009,-3.42560957217441
9260,"Hong Kong SAR, China",HKG,2009,-2.45904959294096
9261,Honduras,HND,2009,-2.43162787988014
9262,Heavily indebted poor countries (HIPC),HPC,2009,4.23829680904551
9263,Croatia,HRV,2009,-7.29143090708617
9264,Haiti,HTI,2009,3.0832476875644903
9265,Hungary,HUN,2009,-6.59997406026072
9266,IBRD only,IBD,2009,2.0217019497275297
9267,IDA & IBRD total,IBT,2009,2.2250606145016
9268,IDA total,IDA,2009,5.24081941209602
9269,IDA blend,IDB,2009,5.74976946737998
9270,Indonesia,IDN,2009,4.6288711825615305
9271,IDA only,IDX,2009,4.7106325867517
9272,Isle of Man,IMN,2009,2.09999999999985
9273,India,IND,2009,7.861882371550009
9274,Ireland,IRL,2009,-4.626771598296711
9275,"Iran, Islamic Rep.",IRN,2009,1.00738545790536
9276,Iraq,IRQ,2009,3.37929909442774
9277,Iceland,ISL,2009,-6.50525441953246
9278,Israel,ISR,2009,1.3816071100411902
9279,Italy,ITA,2009,-5.482055040147441
9280,Jamaica,JAM,2009,-4.33665018675087
9281,Jordan,JOR,2009,5.47658104974045
9282,Japan,JPN,2009,-5.41641279673998
9283,Kazakhstan,KAZ,2009,1.19999999999996
9284,Kenya,KEN,2009,3.3069398153475804
9285,Kyrgyz Republic,KGZ,2009,2.8862947004763697
9286,Cambodia,KHM,2009,0.0866969592705971
9287,Kiribati,KIR,2009,0.8027515094326819
9288,St. Kitts and Nevis,KNA,2009,-3.3684794430465
9289,"Korea, Rep.",KOR,2009,0.7075099464184399
9290,Kuwait,KWT,2009,-7.07610261585
9291,Latin America & Caribbean (excluding high income),LAC,2009,-1.54083215392134
9292,Lao PDR,LAO,2009,7.50177491260473
9293,Lebanon,LBN,2009,10.054477367059901
9294,Liberia,LBR,2009,5.30053937704309
9295,Libya,LBY,2009,-0.790141831553143
9296,St. Lucia,LCA,2009,-1.07160618723516
9297,Latin America & Caribbean,LCN,2009,-1.87556805627622
9298,Least developed countries: UN classification,LDC,2009,4.58031848270031
9299,Low income,LIC,2009,5.246034337557769
9300,Liechtenstein,LIE,2009,-1.1574818224091399
9301,Sri Lanka,LKA,2009,3.53891205299132
9302,Lower middle income,LMC,2009,4.89691042908011
9303,Low & middle income,LMY,2009,2.4762862411971702
9304,Lesotho,LSO,2009,2.15430820043095
9305,Late-demographic dividend,LTE,2009,2.65123813103915
9306,Lithuania,LTU,2009,-14.8141633163462
9307,Luxembourg,LUX,2009,-4.35860700532295
9308,Latvia,LVA,2009,-14.4016917831409
9309,"Macao SAR, China",MAC,2009,1.3209955582419
9310,Morocco,MAR,2009,4.24375732083367
9311,Monaco,MCO,2009,-11.3175071530758
9312,Moldova,MDA,2009,-6.000000259141589
9313,Madagascar,MDG,2009,-4.01386058280512
9314,Maldives,MDV,2009,-7.228841465294581
9315,Middle East & North Africa,MEA,2009,0.536732078884967
9316,Mexico,MEX,2009,-5.2857441368175095
9317,Marshall Islands,MHL,2009,-1.63596767985486
9318,Middle income,MIC,2009,2.43484744627871
9319,North Macedonia,MKD,2009,-0.358614856979685
9320,Mali,MLI,2009,4.6790656995892
9321,Malta,MLT,2009,-2.46227772166621
9322,Myanmar,MMR,2009,10.5500090961785
9323,Middle East & North Africa (excluding high income),MNA,2009,2.55544084447598
9324,Montenegro,MNE,2009,-5.800000000000111
9325,Mongolia,MNG,2009,-1.26859894051877
9326,Northern Mariana Islands,MNP,2009,-17.5311203319502
9327,Mozambique,MOZ,2009,6.351461683022139
9328,Mauritania,MRT,2009,-1.0420817041113102
9329,Mauritius,MUS,2009,3.3149705228568704
9330,Malawi,MWI,2009,8.32811027624575
9331,Malaysia,MYS,2009,-1.5135287189015099
9332,North America,NAC,2009,-2.79334363541076
9333,Namibia,NAM,2009,0.295970945066813
9334,Niger,NER,2009,-0.712677430287172
9335,Nigeria,NGA,2009,8.03692510181209
9336,Nicaragua,NIC,2009,-3.2926651586197
9337,Netherlands,NLD,2009,-3.76758353675982
9338,Norway,NOR,2009,-1.6910436108384197
9339,Nepal,NPL,2009,4.53307872039284
9340,Nauru,NRU,2009,8.65969837069886
9341,New Zealand,NZL,2009,1.91606464825102
9342,OECD members,OED,2009,-3.5500213264367795
9343,Oman,OMN,2009,6.11245376078915
9344,Other small states,OSS,2009,1.85413031184025
9345,Pakistan,PAK,2009,2.83165851919991
9346,Panama,PAN,2009,1.24299231776416
9347,Peru,PER,2009,1.0958236592427
9348,Philippines,PHL,2009,1.14833222040257
9349,Palau,PLW,2009,-5.9298662874851
9350,Papua New Guinea,PNG,2009,6.805554141507139
9351,Poland,POL,2009,2.8202597590215803
9352,Pre-demographic dividend,PRE,2009,5.060608405099059
9353,Puerto Rico,PRI,2009,-1.9524251417231002
9354,Portugal,PRT,2009,-2.97810480024835
9355,Paraguay,PRY,2009,-0.257971433685171
9356,West Bank and Gaza,PSE,2009,8.66253525450387
9357,Pacific island small states,PSS,2009,-1.33276675181826
9358,Post-demographic dividend,PST,2009,-3.57642659879761
9359,Qatar,QAT,2009,11.956561140696799
9360,Romania,ROU,2009,-5.9103602657154815
9361,Russian Federation,RUS,2009,-7.82088502701555
9362,Rwanda,RWA,2009,6.2848545692237305
9363,South Asia,SAS,2009,7.13347093731305
9364,Saudi Arabia,SAU,2009,-2.05926819384065
9365,Sudan,SDN,2009,3.2418475722429703
9366,Senegal,SEN,2009,2.09252708385235
9367,Singapore,SGP,2009,-0.6033882983675339
9368,Solomon Islands,SLB,2009,-4.72787245739416
9369,Sierra Leone,SLE,2009,3.18805121556103
9370,El Salvador,SLV,2009,-2.08339422043524
9371,San Marino,SMR,2009,-12.824675324675301
9372,Serbia,SRB,2009,-3.1159716917241003
9373,Sub-Saharan Africa (excluding high income),SSA,2009,3.0157324597130195
9374,Sub-Saharan Africa,SSF,2009,3.0126651041767003
9375,Small states,SST,2009,0.838774813130755
9376,Sao Tome and Principe,STP,2009,2.4262813439985096
9377,Suriname,SUR,2009,3.0173476105805404
9378,Slovak Republic,SVK,2009,-5.4225423133296005
9379,Slovenia,SVN,2009,-7.79727657563031
9380,Sweden,SWE,2009,-5.18465903007937
9381,Eswatini,SWZ,2009,1.5650488524351498
9382,Seychelles,SYC,2009,-1.1052457934675
9383,Chad,TCD,2009,4.21769555189633
9384,East Asia & Pacific (IDA & IBRD countries),TEA,2009,7.69798907270985
9385,Europe & Central Asia (IDA & IBRD countries),TEC,2009,-4.92777573141571
9386,Togo,TGO,2009,5.537910971764151
9387,Thailand,THA,2009,-0.690733346164549
9388,Tajikistan,TJK,2009,3.8928210313448197
9389,Turkmenistan,TKM,2009,6.100000114856429
